,sym_1,sym_2,p_value,t_value,c_value,hedge_ratio,zero_crossings
2683,BAKEUSDT,CRVUSDT,0.03,-3.52,-3.37,0.37,28
1149,DASHUSDT,ZENUSDT,0.02,-3.73,-3.37,2.72,28
1151,DASHUSDT,STXUSDT,0.0,-5.07,-3.37,90.23,28
1838,SKLUSDT,ANTUSDT,0.0,-5.17,-3.37,0.04,28
172,XTZUSDT,RAYUSDT,0.03,-3.5,-3.37,1.1,28
1170,DASHUSDT,OCEANUSDT,0.01,-3.79,-3.37,210.21,28
1089,IOSTUSDT,BCHUSDT,0.02,-3.6,-3.37,0.0,28
922,ICPUSDT,TLMUSDT,0.0,-4.36,-3.37,166.36,28
1218,GALAUSDT,XNOUSDT,0.0,-4.59,-3.37,0.09,28
2302,CREAMUSDT,HNTUSDT,0.0,-4.68,-3.37,2.01,28
767,ATOMUSDT,LRCUSDT,0.03,-3.49,-3.37,27.25,28
996,ALGOUSDT,SFPUSDT,0.02,-3.73,-3.37,0.9,27
525,XLMUSDT,MANAUSDT,0.0,-5.45,-3.37,0.09,27
2316,CREAMUSDT,BAKEUSDT,0.0,-4.87,-3.37,48.41,27
814,CHZUSDT,PEOPLEUSDT,0.0,-4.35,-3.37,4.13,27
1863,GTCUSDT,DGBUSDT,0.01,-3.87,-3.37,231.74,27
794,AVAXUSDT,CTKUSDT,0.01,-3.79,-3.37,63.32,27
1032,DYDXUSDT,DUSKUSDT,0.04,-3.42,-3.37,14.2,27
554,XLMUSDT,QNTUSDT,0.02,-3.64,-3.37,0.0,27
1755,SXPUSDT,BAKEUSDT,0.0,-5.05,-3.37,1.45,27
1030,DYDXUSDT,LITUSDT,0.0,-4.63,-3.37,3.55,27
878,YFIUSDT,FLOWUSDT,0.0,-5.16,-3.37,3312.34,27
1586,STORJUSDT,CREAMUSDT,0.0,-6.08,-3.37,0.03,27
948,FTMUSDT,TLMUSDT,0.04,-3.39,-3.37,11.63,27
559,TRXUSDT,ATOMUSDT,0.03,-3.57,-3.37,0.0,27
489,SOLUSDT,VETUSDT,0.0,-4.14,-3.37,1694.06,27
885,YFIUSDT,QNTUSDT,0.0,-4.41,-3.37,168.98,27
1700,QTUMUSDT,1INCHUSDT,0.0,-4.45,-3.37,4.3,27
2052,1INCHUSDT,ARUSDT,0.01,-3.79,-3.37,0.05,27
1699,QTUMUSDT,STXUSDT,0.0,-5.5,-3.37,5.58,27
925,ICPUSDT,YGGUSDT,0.0,-4.3,-3.37,7.37,27
1697,QTUMUSDT,GTCUSDT,0.02,-3.63,-3.37,1.06,27
1695,QTUMUSDT,SFPUSDT,0.0,-4.33,-3.37,8.13,27
1684,LPTUSDT,10000NFTUSDT,0.0,-5.03,-3.37,1489.54,27
775,ATOMUSDT,SCUSDT,0.01,-3.91,-3.37,2420.63,27
1995,CTKUSDT,RNDRUSDT,0.04,-3.38,-3.37,0.53,27
1052,SRMUSDT,HNTUSDT,0.0,-5.31,-3.37,0.12,27
1351,EGLDUSDT,BICOUSDT,0.01,-3.94,-3.37,104.95,27
1238,CELRUSDT,DGBUSDT,0.04,-3.44,-3.37,1.92,27
696,SANDUSDT,RUNEUSDT,0.0,-4.36,-3.37,0.32,27
703,SANDUSDT,SXPUSDT,0.0,-4.13,-3.37,2.23,27
1208,GALAUSDT,GTCUSDT,0.04,-3.4,-3.37,0.03,27
1304,COTIUSDT,BSWUSDT,0.04,-3.42,-3.37,0.24,27
1139,DASHUSDT,RUNEUSDT,0.01,-3.86,-3.37,12.24,27
2442,ZILUSDT,XNOUSDT,0.04,-3.47,-3.37,0.05,27
1847,SKLUSDT,BAKEUSDT,0.03,-3.52,-3.37,0.23,27
1796,SFPUSDT,CREAMUSDT,0.0,-5.7,-3.37,0.02,27
1332,EGLDUSDT,GALAUSDT,0.04,-3.4,-3.37,750.94,27
2269,RVNUSDT,CREAMUSDT,0.0,-5.68,-3.37,0.0,27
1334,EGLDUSDT,RUNEUSDT,0.03,-3.58,-3.37,17.9,27
638,THETAUSDT,1000BTTUSDT,0.0,-5.14,-3.37,1738.28,27
1518,CHRUSDT,BICOUSDT,0.01,-3.79,-3.37,0.32,27
742,MANAUSDT,ZILUSDT,0.04,-3.45,-3.37,18.79,27
2425,ZILUSDT,XLMUSDT,0.0,-4.81,-3.37,0.6,27
763,ATOMUSDT,C98USDT,0.01,-3.86,-3.37,17.33,27
1856,GTCUSDT,REQUSDT,0.04,-3.4,-3.37,27.02,27
1413,RUNEUSDT,CELOUSDT,0.03,-3.59,-3.37,2.5,27
606,VETUSDT,IOTAUSDT,0.02,-3.62,-3.37,0.09,27
602,VETUSDT,SCUSDT,0.0,-4.12,-3.37,6.03,27
1772,YGGUSDT,XNOUSDT,0.01,-4.0,-3.37,1.03,27
1474,ENSUSDT,BANDUSDT,0.0,-4.33,-3.37,3.77,27
1767,YGGUSDT,RVNUSDT,0.01,-4.05,-3.37,42.09,27
2399,HNTUSDT,QNTUSDT,0.02,-3.75,-3.37,0.18,27
1072,OMGUSDT,YGGUSDT,0.03,-3.56,-3.37,1.92,27
1051,SRMUSDT,CREAMUSDT,0.0,-4.97,-3.37,0.06,27
1691,QTUMUSDT,VETUSDT,0.04,-3.39,-3.37,104.42,27
150,LTCUSDT,LRCUSDT,0.04,-3.43,-3.37,112.5,27
2155,CELOUSDT,API3USDT,0.04,-3.41,-3.37,0.76,27
81,EOSUSDT,KDAUSDT,0.0,-4.34,-3.37,0.38,27
297,UNIUSDT,IOTAUSDT,0.04,-3.38,-3.37,13.61,27
2656,STMXUSDT,ILVUSDT,0.0,-4.46,-3.37,0.0,27
2687,BAKEUSDT,MASKUSDT,0.0,-4.96,-3.37,0.2,27
53,EOSUSDT,FLOWUSDT,0.02,-3.73,-3.37,0.39,27
204,ADAUSDT,THETAUSDT,0.03,-3.52,-3.37,0.31,27
130,BCHUSDT,KDAUSDT,0.0,-4.78,-3.37,51.58,27
194,LINKUSDT,CKBUSDT,0.04,-3.46,-3.37,1315.86,27
163,LTCUSDT,QNTUSDT,0.01,-4.11,-3.37,0.9,27
185,LINKUSDT,LRCUSDT,0.02,-3.72,-3.37,15.46,27
84,EOSUSDT,BAKEUSDT,0.0,-5.16,-3.37,2.64,27
586,TRXUSDT,CREAMUSDT,0.0,-5.66,-3.37,0.0,26
694,SANDUSDT,EGLDUSDT,0.0,-4.3,-3.37,0.02,26
1626,SLPUSDT,RSRUSDT,0.0,-6.06,-3.37,1.36,26
1929,STXUSDT,RVNUSDT,0.01,-3.98,-3.37,20.94,26
77,EOSUSDT,RAYUSDT,0.01,-4.04,-3.37,0.82,26
645,COMPUSDT,MKRUSDT,0.0,-4.99,-3.37,0.07,26
819,CHZUSDT,CKBUSDT,0.04,-3.42,-3.37,20.43,26
825,CRVUSDT,GALAUSDT,0.01,-3.77,-3.37,11.15,26
498,SOLUSDT,DASHUSDT,0.02,-3.63,-3.37,1.0,26
722,MANAUSDT,YFIUSDT,0.04,-3.42,-3.37,0.0,26
1323,ALICEUSDT,CREAMUSDT,0.0,-4.73,-3.37,0.15,26
2645,BSWUSDT,KSMUSDT,0.04,-3.45,-3.37,0.01,26
2429,ZILUSDT,CELRUSDT,0.0,-4.67,-3.37,2.25,26
1861,GTCUSDT,NEOUSDT,0.04,-3.39,-3.37,0.29,26
18,ETHUSDT,BITUSDT,0.03,-3.59,-3.37,2617.39,26
1669,LPTUSDT,MKRUSDT,0.02,-3.72,-3.37,0.01,26
1329,ALICEUSDT,DGBUSDT,0.0,-4.29,-3.37,239.34,26
1064,OMGUSDT,LRCUSDT,0.03,-3.55,-3.37,4.92,26
142,LTCUSDT,BSVUSDT,0.03,-3.58,-3.37,1.28,26
1649,ANKRUSDT,TLMUSDT,0.0,-4.17,-3.37,0.7,26
2659,STMXUSDT,STXUSDT,0.02,-3.62,-3.37,0.02,26
1098,IOSTUSDT,DASHUSDT,0.02,-3.65,-3.37,0.0,26
764,ATOMUSDT,MKRUSDT,0.0,-4.67,-3.37,0.01,26
135,LTCUSDT,XEMUSDT,0.02,-3.65,-3.37,1071.02,26
1853,GTCUSDT,SCUSDT,0.02,-3.62,-3.37,593.27,26
2681,SCRTUSDT,FILUSDT,0.04,-3.44,-3.37,0.25,26
1650,ANKRUSDT,BATUSDT,0.05,-3.37,-3.37,0.1,26
2089,ARUSDT,CREAMUSDT,0.0,-4.42,-3.37,0.75,26
787,ATOMUSDT,HNTUSDT,0.0,-4.31,-3.37,1.21,26
1125,IOSTUSDT,XNOUSDT,0.0,-4.2,-3.37,0.01,26
93,BCHUSDT,SANDUSDT,0.03,-3.54,-3.37,109.92,26
2154,CELOUSDT,BANDUSDT,0.0,-4.66,-3.37,0.86,26
1231,CELRUSDT,CELOUSDT,0.0,-4.92,-3.37,0.01,26
1496,IOTXUSDT,ROSEUSDT,0.03,-3.49,-3.37,0.31,26
2029,BICOUSDT,NEOUSDT,0.01,-4.05,-3.37,0.07,26
2030,BICOUSDT,XNOUSDT,0.0,-4.54,-3.37,0.64,26
279,UNIUSDT,EGLDUSDT,0.0,-4.99,-3.37,0.06,26
40,EOSUSDT,YFIUSDT,0.05,-3.37,-3.37,0.0,26
659,COMPUSDT,ROSEUSDT,0.03,-3.48,-3.37,520.77,26
448,MATICUSDT,REQUSDT,0.03,-3.56,-3.37,5.96,26
274,UNIUSDT,ALGOUSDT,0.03,-3.52,-3.37,12.98,26
1386,TLMUSDT,DENTUSDT,0.01,-3.84,-3.37,38.19,26
2426,ZILUSDT,YFIUSDT,0.0,-5.11,-3.37,0.0,25
2009,CTKUSDT,HNTUSDT,0.01,-3.81,-3.37,0.06,25
2010,CTKUSDT,XNOUSDT,0.0,-4.3,-3.37,0.54,25
2120,PEOPLEUSDT,ZENUSDT,0.04,-3.38,-3.37,0.0,25
2367,HNTUSDT,ETHUSDT,0.01,-3.96,-3.37,0.01,25
1086,OMGUSDT,XNOUSDT,0.01,-3.84,-3.37,1.99,25
2093,ARUSDT,CKBUSDT,0.02,-3.65,-3.37,2903.21,25
2098,REEFUSDT,LITUSDT,0.0,-4.25,-3.37,0.01,25
54,EOSUSDT,LRCUSDT,0.01,-4.05,-3.37,2.47,25
911,BSVUSDT,QNTUSDT,0.0,-4.62,-3.37,0.71,25
2090,ARUSDT,10000NFTUSDT,0.02,-3.69,-3.37,2044.27,25
2443,ZILUSDT,CKBUSDT,0.03,-3.59,-3.37,10.59,25
2289,DENTUSDT,CREAMUSDT,0.0,-5.2,-3.37,0.0,25
2230,WAVESUSDT,RSRUSDT,0.02,-3.75,-3.37,1824.82,25
2381,HNTUSDT,HBARUSDT,0.03,-3.49,-3.37,105.23,25
1896,SCUSDT,RVNUSDT,0.03,-3.54,-3.37,0.19,25
1203,GALAUSDT,QTUMUSDT,0.02,-3.63,-3.37,0.03,25
801,AVAXUSDT,STMXUSDT,0.03,-3.47,-3.37,4237.23,25
2065,SPELLUSDT,ZILUSDT,0.05,-3.37,-3.37,0.04,25
370,AAVEUSDT,DYDXUSDT,0.01,-3.99,-3.37,35.28,25
305,UNIUSDT,QNTUSDT,0.03,-3.49,-3.37,0.08,25
2701,FXSUSDT,ATOMUSDT,0.02,-3.63,-3.37,1.15,25
1486,IOTXUSDT,STORJUSDT,0.01,-3.9,-3.37,0.07,25
635,THETAUSDT,10000NFTUSDT,0.04,-3.39,-3.37,205.12,25
1275,ONEUSDT,DGBUSDT,0.03,-3.58,-3.37,4.75,25
1060,OMGUSDT,GALAUSDT,0.01,-3.84,-3.37,22.0,25
622,THETAUSDT,LRCUSDT,0.02,-3.75,-3.37,3.42,25
621,THETAUSDT,ILVUSDT,0.0,-4.65,-3.37,0.01,25
2314,CREAMUSDT,STMXUSDT,0.01,-3.86,-3.37,2267.08,25
260,DOTUSDT,REQUSDT,0.02,-3.63,-3.37,80.58,25
1690,QTUMUSDT,LTCUSDT,0.04,-3.43,-3.37,0.06,25
673,AXSUSDT,YGGUSDT,0.03,-3.58,-3.37,20.98,25
1882,CVCUSDT,XNOUSDT,0.01,-3.79,-3.37,0.12,25
2462,XNOUSDT,BAKEUSDT,0.03,-3.54,-3.37,2.65,25
608,VETUSDT,RVNUSDT,0.02,-3.67,-3.37,1.12,25
146,LTCUSDT,GALAUSDT,0.0,-4.13,-3.37,502.86,25
629,THETAUSDT,SCUSDT,0.02,-3.71,-3.37,304.15,25
343,XEMUSDT,1000BTTUSDT,0.03,-3.54,-3.37,53.34,25
1113,IOSTUSDT,CTKUSDT,0.03,-3.55,-3.37,0.02,25
329,XEMUSDT,SXPUSDT,0.0,-4.22,-3.37,0.08,25
1722,CROUSDT,CREAMUSDT,0.01,-3.88,-3.37,0.01,25
2410,QNTUSDT,DOTUSDT,0.04,-3.41,-3.37,6.27,25
1997,CTKUSDT,STXUSDT,0.02,-3.65,-3.37,1.05,25
2094,ARUSDT,OCEANUSDT,0.0,-4.62,-3.37,62.48,25
156,LTCUSDT,STXUSDT,0.01,-3.84,-3.37,88.42,25
750,ATOMUSDT,LTCUSDT,0.02,-3.61,-3.37,0.24,25
755,ATOMUSDT,SANDUSDT,0.04,-3.42,-3.37,9.04,25
756,ATOMUSDT,AVAXUSDT,0.04,-3.41,-3.37,0.32,25
1638,SLPUSDT,LOOKSUSDT,0.0,-5.54,-3.37,0.01,25
42,EOSUSDT,ICPUSDT,0.0,-4.61,-3.37,0.13,25
114,BCHUSDT,SFPUSDT,0.02,-3.69,-3.37,379.92,25
833,CRVUSDT,BICOUSDT,0.02,-3.6,-3.37,1.56,25
884,YFIUSDT,CREAMUSDT,0.03,-3.55,-3.37,466.31,25
980,ALGOUSDT,C98USDT,0.02,-3.7,-3.37,0.5,25
1660,ANKRUSDT,NEOUSDT,0.0,-4.16,-3.37,0.0,25
485,FILUSDT,CREAMUSDT,0.01,-4.07,-3.37,0.49,25
2700,FXSUSDT,MANAUSDT,0.03,-3.48,-3.37,13.35,25
969,FTMUSDT,RAYUSDT,0.04,-3.41,-3.37,0.44,25
1024,DYDXUSDT,ENSUSDT,0.01,-3.96,-3.37,0.34,25
51,EOSUSDT,TLMUSDT,0.02,-3.75,-3.37,21.75,25
1824,ZENUSDT,RUNEUSDT,0.02,-3.67,-3.37,4.5,25
1692,QTUMUSDT,MANAUSDT,0.01,-4.01,-3.37,3.03,25
1441,WOOUSDT,CVCUSDT,0.01,-3.92,-3.37,1.69,25
1558,BATUSDT,XNOUSDT,0.02,-3.64,-3.37,0.31,25
832,CRVUSDT,GTCUSDT,0.03,-3.58,-3.37,0.37,25
2362,10000NFTUSDT,OCEANUSDT,0.0,-4.66,-3.37,0.03,25
2281,DENTUSDT,BCHUSDT,0.02,-3.72,-3.37,0.0,25
483,FILUSDT,BICOUSDT,0.0,-4.76,-3.37,13.75,25
820,CHZUSDT,OCEANUSDT,0.03,-3.51,-3.37,0.44,25
1021,DYDXUSDT,ONEUSDT,0.0,-5.09,-3.37,40.2,25
967,FTMUSDT,QNTUSDT,0.01,-4.09,-3.37,0.01,25
684,AXSUSDT,HOTUSDT,0.01,-3.84,-3.37,9536.81,25
2535,GMTUSDT,SHIB1000USDT,0.01,-3.9,-3.37,91.26,25
476,FILUSDT,YFIUSDT,0.04,-3.39,-3.37,0.0,25
2697,FXSUSDT,FILUSDT,0.02,-3.61,-3.37,1.42,25
866,GRTUSDT,DGBUSDT,0.02,-3.62,-3.37,14.42,25
1761,YGGUSDT,SKLUSDT,0.03,-3.48,-3.37,11.93,25
2210,WAVESUSDT,RUNEUSDT,0.0,-4.24,-3.37,2.99,25
1050,SRMUSDT,ARUSDT,0.04,-3.41,-3.37,0.08,25
2597,GMTUSDT,SPELLUSDT,0.01,-4.05,-3.37,452.26,25
1162,DASHUSDT,CREAMUSDT,0.0,-5.14,-3.37,2.54,25
2423,ZILUSDT,ADAUSDT,0.04,-3.4,-3.37,0.12,25
1186,FTTUSDT,CKBUSDT,0.02,-3.62,-3.37,3855.2,25
214,ADAUSDT,ALGOUSDT,0.01,-3.91,-3.37,1.36,24
1925,STXUSDT,BICOUSDT,0.0,-4.37,-3.37,0.79,24
725,MANAUSDT,ALGOUSDT,0.02,-3.64,-3.37,3.0,24
1418,RUNEUSDT,NEOUSDT,0.0,-4.61,-3.37,0.41,24
2288,DENTUSDT,BICOUSDT,0.04,-3.4,-3.37,0.0,24
1137,DASHUSDT,EGLDUSDT,0.0,-5.02,-3.37,0.68,24
1408,RUNEUSDT,RSRUSDT,0.0,-4.43,-3.37,608.3,24
1685,LPTUSDT,QNTUSDT,0.04,-3.4,-3.37,0.2,24
1121,IOSTUSDT,CREAMUSDT,0.0,-4.39,-3.37,0.0,24
86,XRPUSDT,REQUSDT,0.01,-3.97,-3.37,3.08,24
492,SOLUSDT,YFIUSDT,0.04,-3.45,-3.37,0.01,24
1806,AUDIOUSDT,LITUSDT,0.03,-3.52,-3.37,0.82,24
1490,IOTXUSDT,GTCUSDT,0.0,-4.15,-3.37,0.01,24
2454,XNOUSDT,ILVUSDT,0.01,-4.06,-3.37,0.0,24
2497,KDAUSDT,XNOUSDT,0.04,-3.39,-3.37,2.59,24
1978,CTKUSDT,DASHUSDT,0.03,-3.49,-3.37,0.01,24
1112,IOSTUSDT,STXUSDT,0.01,-4.06,-3.37,0.03,24
1115,IOSTUSDT,REQUSDT,0.01,-3.78,-3.37,0.13,24
1145,DASHUSDT,LPTUSDT,0.04,-3.43,-3.37,4.62,24
76,EOSUSDT,XNOUSDT,0.0,-5.09,-3.37,0.99,24
259,DOTUSDT,STXUSDT,0.02,-3.62,-3.37,15.64,24
1402,RUNEUSDT,YGGUSDT,0.03,-3.59,-3.37,3.66,24
553,XLMUSDT,HNTUSDT,0.01,-3.91,-3.37,0.01,24
89,BCHUSDT,SOLUSDT,0.04,-3.44,-3.37,2.88,24
2282,DENTUSDT,CRVUSDT,0.04,-3.39,-3.37,0.0,24
313,XEMUSDT,XLMUSDT,0.02,-3.73,-3.37,0.51,24
9,BTCUSDT,REQUSDT,0.01,-3.81,-3.37,172685.81,24
2406,HNTUSDT,STMXUSDT,0.0,-4.12,-3.37,1124.99,24
545,XLMUSDT,CTKUSDT,0.03,-3.48,-3.37,0.15,24
1493,IOTXUSDT,BICOUSDT,0.02,-3.7,-3.37,0.05,24
2084,ARUSDT,ILVUSDT,0.01,-3.93,-3.37,0.06,24
813,CHZUSDT,ARUSDT,0.0,-4.38,-3.37,0.01,24
1959,CTKUSDT,BCHUSDT,0.03,-3.55,-3.37,0.0,24
1063,OMGUSDT,TLMUSDT,0.0,-4.28,-3.37,43.43,24
1932,STXUSDT,HNTUSDT,0.0,-4.52,-3.37,0.06,24
2441,ZILUSDT,DENTUSDT,0.0,-4.38,-3.37,41.93,24
2439,ZILUSDT,MASKUSDT,0.0,-4.47,-3.37,0.03,24
249,DOTUSDT,MANAUSDT,0.02,-3.6,-3.37,8.49,24
1549,BATUSDT,REQUSDT,0.04,-3.47,-3.37,3.12,24
78,EOSUSDT,CKBUSDT,0.01,-3.92,-3.37,209.78,24
170,XTZUSDT,CREAMUSDT,0.01,-3.82,-3.37,0.07,24
1504,IOTXUSDT,DGBUSDT,0.0,-4.99,-3.37,2.86,24
105,BCHUSDT,MKRUSDT,0.02,-3.65,-3.37,0.16,24
1747,SXPUSDT,CREAMUSDT,0.0,-6.17,-3.37,0.03,24
200,ADAUSDT,SOLUSDT,0.01,-3.99,-3.37,0.01,24
461,ETCUSDT,COTIUSDT,0.02,-3.72,-3.37,143.3,24
2513,GMTUSDT,DOGEUSDT,0.01,-3.8,-3.37,15.36,24
1085,OMGUSDT,NEOUSDT,0.0,-4.67,-3.37,0.22,24
1340,EGLDUSDT,LPTUSDT,0.04,-3.42,-3.37,6.76,24
1403,RUNEUSDT,SFPUSDT,0.01,-3.99,-3.37,10.74,24
827,CRVUSDT,EGLDUSDT,0.04,-3.41,-3.37,0.01,24
1284,C98USDT,CREAMUSDT,0.04,-3.38,-3.37,0.03,24
511,SOLUSDT,CELOUSDT,0.0,-5.53,-3.37,30.68,24
1286,C98USDT,CKBUSDT,0.04,-3.45,-3.37,133.72,24
1706,QTUMUSDT,HNTUSDT,0.0,-5.26,-3.37,0.32,24
1489,IOTXUSDT,ZENUSDT,0.0,-4.25,-3.37,0.0,23
342,XEMUSDT,XNOUSDT,0.01,-3.9,-3.37,0.04,23
1153,DASHUSDT,BICOUSDT,0.0,-5.29,-3.37,71.74,23
2474,CKBUSDT,RVNUSDT,0.04,-3.39,-3.37,0.19,23
1158,DASHUSDT,IOTAUSDT,0.0,-4.6,-3.37,153.85,23
693,SANDUSDT,GALAUSDT,0.03,-3.51,-3.37,13.48,23
1727,CROUSDT,1000BTTUSDT,0.0,-4.36,-3.37,223.54,23
2279,ROSEUSDT,CREAMUSDT,0.03,-3.57,-3.37,0.01,23
269,UNIUSDT,MATICUSDT,0.01,-3.86,-3.37,6.9,23
1141,DASHUSDT,IOTXUSDT,0.01,-3.82,-3.37,1394.05,23
1053,SRMUSDT,1000BTTUSDT,0.01,-3.92,-3.37,1344.47,23
835,CRVUSDT,CREAMUSDT,0.0,-4.21,-3.37,0.06,23
2488,OCEANUSDT,ILVUSDT,0.03,-3.56,-3.37,0.0,23
1763,YGGUSDT,STXUSDT,0.03,-3.52,-3.37,2.01,23
293,UNIUSDT,STXUSDT,0.01,-3.85,-3.37,7.98,23
292,UNIUSDT,GTCUSDT,0.0,-4.99,-3.37,1.52,23
1562,BATUSDT,BAKEUSDT,0.03,-3.55,-3.37,0.83,23
870,SHIB1000USDT,QNTUSDT,0.02,-3.73,-3.37,0.0,23
999,ALGOUSDT,SCUSDT,0.02,-3.72,-3.37,69.47,23
1910,RSRUSDT,CELOUSDT,0.0,-5.75,-3.37,0.0,23
287,UNIUSDT,SXPUSDT,0.0,-4.65,-3.37,7.51,23
1525,CHRUSDT,LOOKSUSDT,0.01,-3.88,-3.37,0.3,23
968,FTMUSDT,XNOUSDT,0.0,-5.88,-3.37,0.53,23
2704,FXSUSDT,HBARUSDT,0.02,-3.65,-3.37,146.67,23
913,BSVUSDT,KDAUSDT,0.0,-6.21,-3.37,13.69,23
277,UNIUSDT,GALAUSDT,0.01,-4.0,-3.37,45.39,23
947,FTMUSDT,ONEUSDT,0.02,-3.61,-3.37,9.64,23
275,UNIUSDT,OMGUSDT,0.0,-4.33,-3.37,2.06,23
944,FTMUSDT,OMGUSDT,0.01,-3.77,-3.37,0.27,23
940,ICPUSDT,HOTUSDT,0.02,-3.66,-3.37,3351.41,23
299,UNIUSDT,RVNUSDT,0.02,-3.72,-3.37,167.11,23
1054,SRMUSDT,FXSUSDT,0.02,-3.66,-3.37,0.08,23
2657,STMXUSDT,LRCUSDT,0.04,-3.41,-3.37,0.02,23
818,CHZUSDT,XNOUSDT,0.01,-3.85,-3.37,0.1,23
719,SANDUSDT,BAKEUSDT,0.01,-3.85,-3.37,3.23,23
1495,IOTXUSDT,RVNUSDT,0.01,-3.84,-3.37,1.35,23
333,XEMUSDT,STXUSDT,0.0,-5.07,-3.37,0.08,23
1597,SNXUSDT,ICPUSDT,0.03,-3.56,-3.37,0.3,23
741,MANAUSDT,QNTUSDT,0.04,-3.39,-3.37,0.02,23
745,KSMUSDT,ZECUSDT,0.02,-3.66,-3.37,1.07,23
746,KSMUSDT,FXSUSDT,0.01,-3.85,-3.37,5.54,23
1849,GTCUSDT,XLMUSDT,0.04,-3.4,-3.37,32.32,23
1502,IOTXUSDT,CTSIUSDT,0.01,-4.02,-3.37,0.21,23
2121,PEOPLEUSDT,REQUSDT,0.03,-3.53,-3.37,0.24,23
780,ATOMUSDT,1INCHUSDT,0.04,-3.39,-3.37,16.53,23
1078,OMGUSDT,PEOPLEUSDT,0.01,-3.8,-3.37,84.66,23
1075,OMGUSDT,STXUSDT,0.0,-4.82,-3.37,3.87,23
1832,ZENUSDT,CKBUSDT,0.01,-4.02,-3.37,3591.09,23
1069,OMGUSDT,QTUMUSDT,0.0,-6.82,-3.37,0.69,23
307,UNIUSDT,NEOUSDT,0.01,-3.82,-3.37,0.44,23
805,CHZUSDT,BITUSDT,0.01,-3.94,-3.37,0.2,23
2546,GMTUSDT,DASHUSDT,0.01,-3.93,-3.37,0.02,23
817,CHZUSDT,10000NFTUSDT,0.02,-3.66,-3.37,14.38,23
2310,CREAMUSDT,KDAUSDT,0.0,-4.52,-3.37,7.04,23
931,ICPUSDT,REQUSDT,0.03,-3.5,-3.37,76.32,23
1181,FTTUSDT,ARUSDT,0.01,-3.89,-3.37,1.33,23
2698,FXSUSDT,XLMUSDT,0.01,-3.85,-3.37,151.45,23
1311,ALICEUSDT,EGLDUSDT,0.01,-3.96,-3.37,0.04,23
538,XLMUSDT,QTUMUSDT,0.0,-4.28,-3.37,0.03,23
1652,ANKRUSDT,YGGUSDT,0.02,-3.67,-3.37,0.03,23
1771,YGGUSDT,QNTUSDT,0.02,-3.65,-3.37,0.02,23
572,TRXUSDT,QTUMUSDT,0.01,-3.79,-3.37,0.01,23
2012,CTKUSDT,CKBUSDT,0.02,-3.69,-3.37,113.43,23
2003,CTKUSDT,IOTAUSDT,0.02,-3.76,-3.37,1.79,23
1264,ONEUSDT,SKLUSDT,0.02,-3.73,-3.37,0.64,23
595,VETUSDT,DASHUSDT,0.0,-4.16,-3.37,0.0,23
2354,10000NFTUSDT,ATOMUSDT,0.02,-3.77,-3.37,0.0,23
382,AAVEUSDT,HOTUSDT,0.0,-5.09,-3.37,34495.68,23
379,AAVEUSDT,LOOKSUSDT,0.01,-3.84,-3.37,112.99,23
377,AAVEUSDT,REEFUSDT,0.0,-5.08,-3.37,19223.24,23
376,AAVEUSDT,DUSKUSDT,0.01,-3.87,-3.37,501.19,23
1222,CELRUSDT,FLOWUSDT,0.01,-3.92,-3.37,0.01,23
2087,ARUSDT,PEOPLEUSDT,0.01,-4.09,-3.37,586.72,23
1445,LRCUSDT,RUNEUSDT,0.04,-3.41,-3.37,0.11,23
1217,GALAUSDT,NEOUSDT,0.01,-3.78,-3.37,0.01,23
517,SOLUSDT,QNTUSDT,0.01,-4.01,-3.37,0.92,23
1777,IMXUSDT,ILVUSDT,0.05,-3.38,-3.37,0.0,23
2073,ANTUSDT,ZILUSDT,0.05,-3.37,-3.37,39.13,23
1778,IMXUSDT,ARUSDT,0.01,-3.97,-3.37,0.06,23
442,MATICUSDT,SFPUSDT,0.01,-3.96,-3.37,1.69,23
2712,FXSUSDT,ARUSDT,0.04,-3.42,-3.37,0.92,23
2076,DUSKUSDT,ZILUSDT,0.02,-3.64,-3.37,3.1,23
2063,SPELLUSDT,KLAYUSDT,0.01,-3.91,-3.37,0.0,23
2077,DUSKUSDT,HOTUSDT,0.0,-4.21,-3.37,68.81,23
2235,WAVESUSDT,SPELLUSDT,0.0,-4.44,-3.37,5698.37,23
2418,QNTUSDT,KDAUSDT,0.0,-4.17,-3.37,19.41,23
477,FILUSDT,BSVUSDT,0.02,-3.76,-3.37,0.25,23
2427,ZILUSDT,OMGUSDT,0.0,-4.51,-3.37,0.03,23
1442,WOOUSDT,CTKUSDT,0.0,-4.11,-3.37,0.39,23
2042,REQUSDT,SCRTUSDT,0.0,-4.28,-3.37,0.04,23
2236,WAVESUSDT,DUSKUSDT,0.0,-4.25,-3.37,72.5,23
1221,CELRUSDT,TLMUSDT,0.0,-4.38,-3.37,0.49,23
123,BCHUSDT,RVNUSDT,0.0,-4.62,-3.37,5452.84,23
628,THETAUSDT,RNDRUSDT,0.02,-3.6,-3.37,1.36,23
1621,SLPUSDT,AUDIOUSDT,0.01,-4.05,-3.37,0.02,23
155,LTCUSDT,SCUSDT,0.01,-3.9,-3.37,9993.2,23
658,COMPUSDT,PEOPLEUSDT,0.04,-3.42,-3.37,2381.61,23
1195,GALAUSDT,VETUSDT,0.04,-3.39,-3.37,3.29,23
